Time (min),Real,Ref,Error
5.011716647942861,35.551,36.989,1.4379999999999953
5.015051086743672,35.551,37.001,1.4499999999999957
5.018381301561991,35.551,37.014,1.463000000000001
5.0217146118481955,35.501,36.976,1.4750000000000014
5.025048188368479,35.564,36.989,1.4249999999999972
5.02838118871053,35.551,36.976,1.4249999999999972
5.031716314951579,35.551,36.989,1.4379999999999953
5.035048007965088,35.564,36.989,1.4249999999999972
5.03838126262029,35.564,36.989,1.4249999999999972
5.041714708010356,35.564,36.989,1.4249999999999972
5.045047426223755,35.589,37.064,1.4750000000000014
5.048381392161051,35.564,36.989,1.4249999999999972
5.051714324951172,35.564,36.989,1.4249999999999972
5.0550479610761005,35.576,37.014,1.4380000000000024
5.0583809534708655,35.576,36.976,1.3999999999999986
5.061714080969493,35.589,37.001,1.411999999999999
5.065047955513,35.576,36.989,1.4129999999999967
5.0683831413586935,35.589,36.989,1.3999999999999986
5.071714226404826,35.576,36.989,1.4129999999999967
5.0750479380289715,35.589,36.989,1.3999999999999986
5.07838073571523,35.576,36.989,1.4129999999999967
5.081716378529866,35.589,36.989,1.3999999999999986
5.085047952334086,35.589,36.976,1.3870000000000005
5.088381818930308,35.589,36.989,1.3999999999999986
5.091715296109517,35.601,36.989,1.3879999999999981
5.095047640800476,35.601,37.026,1.4250000000000043
5.098381014664968,35.601,36.989,1.3879999999999981
5.101716077327728,35.601,37.001,1.3999999999999986
5.105048378308614,35.601,36.989,1.3879999999999981
5.10838117202123,35.601,36.989,1.3879999999999981
5.11171524922053,35.601,36.989,1.3879999999999981
5.115048027038574,35.601,36.989,1.3879999999999981
5.118382533391316,35.601,36.989,1.3879999999999981
5.1217140833536785,35.626,36.989,1.3629999999999995
5.125048009554545,35.614,36.976,1.3620000000000019
5.128381248315176,35.601,36.989,1.3879999999999981
5.131714725494385,35.626,36.989,1.3629999999999995
5.135047638416291,35.539,36.976,1.4369999999999976
5.138380944728851,35.626,36.989,1.3629999999999995
5.141714517275492,35.626,36.989,1.3629999999999995
5.14504752556483,35.626,36.989,1.3629999999999995
5.148381241162618,35.626,36.976,1.3500000000000014
5.151716430981954,35.639,36.989,1.3499999999999943
5.155047404766083,35.639,36.989,1.3499999999999943
5.158381950855255,35.639,36.989,1.3499999999999943
5.161714577674866,35.639,36.976,1.3369999999999962
5.165049509207408,35.651,37.001,1.3499999999999943
5.16838074127833,35.651,36.989,1.3379999999999939
5.17171459197998,35.664,36.989,1.3249999999999957
5.1750480731328325,35.664,37.001,1.3369999999999962
5.178381069501241,35.664,37.001,1.3369999999999962
