Hora,Temperatura (C)
22:40:06,18.38
22:40:07,18.38
22:40:08,18.38
22:40:09,18.38
22:40:10,18.38
22:40:11,18.38
22:40:12,18.38
22:40:13,18.38
22:40:14,18.38
22:40:15,18.38
22:40:16,18.38
22:40:17,18.38
22:40:18,18.38
22:40:19,18.38
22:40:20,18.38
22:40:21,18.38
22:40:22,18.38
22:40:23,18.38
22:40:24,18.38
22:40:25,18.38
22:40:26,18.38
22:40:27,18.38
22:40:28,18.37
22:40:29,18.38
22:40:30,18.38
22:40:31,18.38
22:40:32,18.38
22:40:33,18.37
22:40:34,18.37
22:40:35,18.37
22:40:37,18.37
22:40:38,18.38
22:40:39,18.38
22:40:40,18.38
22:40:41,18.37
22:40:42,18.37
22:40:43,18.37
22:40:44,18.37
22:40:45,18.37
22:40:46,18.37
22:40:47,18.37
22:40:48,18.37
22:40:49,18.37
22:40:50,18.37
22:40:51,18.38
22:40:52,18.37
22:40:53,18.37
22:40:54,18.37
22:40:55,18.37
22:40:56,18.38
22:40:57,18.37
22:40:58,18.37
22:40:59,18.37
22:41:00,18.37
22:41:01,18.37
22:41:02,18.37
22:41:03,18.37
22:41:04,18.38
22:41:05,18.37
22:41:06,18.37
22:41:07,18.37
22:41:08,18.37
22:41:09,18.37
22:41:10,18.37
22:41:11,18.37
22:41:12,18.37
22:41:13,18.38
22:41:14,18.37
22:41:15,18.37
22:41:16,18.37
22:41:17,18.38
22:41:18,18.37
22:41:19,18.37
22:41:20,18.37
22:41:21,18.37
22:41:22,18.37
22:41:23,18.37
22:41:24,18.38
22:41:25,18.37
22:41:26,18.37
22:41:27,18.37
22:41:28,18.37
22:41:29,18.37
22:41:30,18.37
22:41:31,18.37
22:41:32,18.37
22:41:33,18.37
22:41:34,18.37
22:41:35,18.37
22:41:36,18.37
22:41:37,18.37
22:41:38,18.37
22:41:39,18.37
22:41:40,18.37
22:41:41,18.37
22:41:42,18.37
22:41:43,18.37
22:41:44,18.37
22:41:45,18.37
22:41:46,18.37
22:41:47,18.37
22:41:48,18.37
22:41:49,18.37
22:41:50,18.37
22:41:51,18.37
22:41:52,18.37
22:41:53,18.37
22:41:54,18.37
22:41:55,18.37
22:41:56,18.37
22:41:57,18.37
22:41:58,18.37
22:41:59,18.37
22:42:00,18.37
22:42:01,18.37
22:42:02,18.37
22:42:03,18.37
22:42:05,18.37
22:42:06,18.37
22:42:07,18.37
22:42:08,18.37
22:42:09,18.37
22:42:10,18.37
22:42:11,18.37
22:42:12,18.37
22:42:13,18.37
22:42:14,18.37
22:42:15,18.37
22:42:16,18.37
22:42:17,18.37
22:42:18,18.37
22:42:19,18.37
22:42:20,18.37
22:42:21,18.37
22:42:22,18.37
22:42:23,18.37
22:42:24,18.37
22:42:25,18.37
22:42:26,18.37
22:42:27,18.37
22:42:28,18.37
22:42:29,18.37
22:42:30,18.37
22:42:31,18.37
22:42:32,18.37
22:42:33,18.38
22:42:34,18.38
22:42:35,18.38
22:42:36,18.38
22:42:37,18.37
22:42:38,18.37
22:42:39,18.37
22:42:40,18.38
22:42:41,18.37
22:42:42,18.38
22:42:43,18.38
22:42:44,18.38
22:42:45,18.38
22:42:46,18.37
22:42:47,18.38
22:42:48,18.37
22:42:49,18.37
22:42:50,18.38
22:42:51,18.37
22:42:52,18.37
22:42:53,18.38
22:42:54,18.37
22:42:55,18.38
22:42:56,18.38
22:42:57,18.37
22:42:58,18.37
22:42:59,18.37
22:43:00,18.37
22:43:01,18.38
22:43:02,18.37
22:43:03,18.37
22:43:04,18.37
22:43:05,18.37
22:43:06,18.38
22:43:07,18.38
22:43:08,18.37
22:43:09,18.37
22:43:10,18.37
22:43:11,18.38
22:43:12,18.37
22:43:13,18.37
22:43:14,18.37
22:43:15,18.37
22:43:16,18.37
22:43:17,18.37
22:43:18,18.37
22:43:19,18.37
22:43:20,18.37
22:43:21,18.37
22:43:22,18.37
22:43:23,18.37
22:43:24,18.37
22:43:25,18.38
22:43:26,18.37
22:43:27,18.37
22:43:28,18.38
22:43:29,18.37
22:43:30,18.37
22:43:31,18.37
22:43:33,18.37
22:43:34,18.37
22:43:35,18.38
22:43:36,18.38
22:43:37,18.37
22:43:38,18.37
22:43:39,18.37
22:43:40,18.37
22:43:41,18.38
22:43:42,18.37
22:43:43,18.37
22:43:44,18.37
22:43:45,18.37
22:43:46,18.37
22:43:47,18.37
22:43:48,18.37
22:43:49,18.37
22:43:50,18.37
22:43:51,18.37
22:43:52,18.37
22:43:53,18.37
22:43:54,18.37
22:43:55,18.37
22:43:56,18.37
22:43:57,18.37
22:43:58,18.37
22:43:59,18.37
22:44:00,18.37
22:44:01,18.37
22:44:02,18.37
22:44:03,18.37
22:44:04,18.37
22:44:05,18.37
22:44:06,18.37
22:44:07,18.38
22:44:08,18.37
22:44:09,18.37
22:44:10,18.37
22:44:11,18.37
22:44:12,18.37
22:44:13,18.37
22:44:14,18.37
22:44:15,18.37
22:44:16,18.37
22:44:17,18.37
22:44:18,18.37
22:44:19,18.37
22:44:20,18.37
22:44:21,18.37
22:44:22,18.37
22:44:23,18.37
22:44:24,18.37
22:44:25,18.37
22:44:26,18.37
22:44:27,18.37
22:44:28,18.37
22:44:29,18.37
22:44:30,18.37
22:44:31,18.37
22:44:32,18.37
22:44:33,18.37
22:44:34,18.37
22:44:35,18.37
22:44:36,18.37
22:44:37,18.37
22:44:38,18.37
22:44:39,18.37
22:44:40,18.37
22:44:41,18.37
22:44:42,18.37
22:44:43,18.37
22:44:44,18.37
22:44:45,18.37
22:44:46,18.37
22:44:47,18.37
22:44:48,18.37
22:44:49,18.37
22:44:50,18.37
22:44:51,18.37
22:44:52,18.37
22:44:53,18.37
22:44:54,18.37
22:44:55,18.37
22:44:56,18.37
22:44:57,18.37
22:44:58,18.37
22:44:59,18.37
22:45:01,18.37
22:45:02,18.37
22:45:03,18.37
22:45:04,18.37
22:45:05,18.37
22:45:06,18.37
22:45:07,18.37
22:45:08,18.37
22:45:09,18.37
22:45:10,18.37
22:45:11,18.37
22:45:12,18.37
22:45:13,18.37
22:45:14,18.37
22:45:15,18.37
22:45:16,18.37
22:45:17,18.37
22:45:18,18.37
22:45:19,18.37
22:45:20,18.37
22:45:21,18.37
22:45:22,18.37
22:45:23,18.37
22:45:24,18.37
22:45:25,18.37
22:45:26,18.37
22:45:27,18.37
22:45:28,18.37
22:45:29,18.37
22:45:30,18.37
22:45:31,18.37
22:45:32,18.37
22:45:33,18.38
22:45:34,18.38
22:45:35,18.37
22:45:36,18.38
22:45:37,18.37
22:45:38,18.38
22:45:39,18.37
22:45:40,18.37
22:45:41,18.37
22:45:42,18.37
22:45:43,18.38
22:45:44,18.38
22:45:45,18.38
22:45:46,18.38
22:45:47,18.37
22:45:48,18.37
22:45:49,18.38
22:45:50,18.38
22:45:51,18.38
22:45:52,18.37
22:45:53,18.37
22:45:54,18.37
22:45:55,18.38
22:45:56,18.37
22:45:57,18.37
22:45:58,18.37
22:45:59,18.37
22:46:00,18.37
22:46:01,18.37
22:46:02,18.37
22:46:03,18.37
22:46:04,18.37
22:46:05,18.37
22:46:06,18.37
22:46:07,18.37
22:46:08,18.37
22:46:09,18.37
22:46:10,18.37
22:46:11,18.37
22:46:12,18.37
22:46:13,18.38
22:46:14,18.38
22:46:15,18.38
22:46:16,18.38
22:46:17,18.38
22:46:18,18.38
22:46:19,18.38
22:46:20,18.38
22:46:21,18.38
22:46:22,18.38
22:46:23,18.38
22:46:24,18.39
22:46:25,18.38
22:46:26,18.38
22:46:27,18.38
22:46:29,18.38
22:46:30,18.38
22:46:31,18.38
22:46:32,18.38
22:46:33,18.38
22:46:34,18.38
22:46:35,18.38
22:46:36,18.38
22:46:37,18.38
22:46:38,18.38
22:46:39,18.38
22:46:40,18.38
22:46:41,18.38
22:46:42,18.38
22:46:43,18.38
22:46:44,18.38
22:46:45,18.38
22:46:46,18.38
22:46:47,18.38
22:46:48,18.38
22:46:49,18.38
22:46:50,18.38
22:46:51,18.38
22:46:52,18.39
22:46:53,18.38
22:46:54,18.38
22:46:55,18.38
22:46:56,18.38
22:46:57,18.38
22:46:58,18.38
22:46:59,18.38
22:47:00,18.38
22:47:01,18.38
22:47:02,18.38
22:47:03,18.38
22:47:04,18.38
22:47:05,18.38
22:47:06,18.38
22:47:07,18.38
22:47:08,18.38
22:47:09,18.38
22:47:10,18.38
22:47:11,18.38
22:47:12,18.38
22:47:13,18.38
22:47:14,18.38
22:47:15,18.38
22:47:16,18.38
22:47:17,18.38
22:47:18,18.38
22:47:19,18.38
22:47:20,18.38
22:47:21,18.38
22:47:22,18.38
22:47:23,18.38
22:47:24,18.38
22:47:25,18.38
22:47:26,18.38
22:47:27,18.38
22:47:28,18.38
22:47:29,18.38
22:47:30,18.38
22:47:31,18.37
22:47:32,18.38
22:47:33,18.38
22:47:34,18.38
22:47:35,18.38
22:47:36,18.38
22:47:37,18.38
22:47:38,18.37
22:47:39,18.38
22:47:40,18.37
22:47:41,18.38
22:47:42,18.38
22:47:43,18.38
22:47:44,18.38
22:47:45,18.38
22:47:46,18.38
22:47:47,18.38
22:47:48,18.38
22:47:49,18.38
22:47:50,18.38
22:47:51,18.38
22:47:52,18.38
22:47:53,18.38
22:47:54,18.38
22:47:55,18.38
22:47:57,18.38
22:47:58,18.38
22:47:59,18.38
22:48:00,18.38
22:48:01,18.38
22:48:02,18.38
22:48:03,18.38
22:48:04,18.38
22:48:05,18.38
22:48:06,18.38
22:48:07,18.38
22:48:08,18.38
22:48:09,18.38
22:48:10,18.38
22:48:11,18.38
22:48:12,18.38
22:48:13,18.38
22:48:14,18.38
22:48:15,18.38
22:48:16,18.39
22:48:17,18.38
22:48:18,18.39
22:48:19,18.38
22:48:20,18.38
22:48:21,18.38
22:48:22,18.38
22:48:23,18.38
22:48:24,18.38
22:48:25,18.38
22:48:26,18.38
22:48:27,18.38
22:48:28,18.38
22:48:29,18.38
22:48:30,18.38
22:48:31,18.38
22:48:32,18.38
22:48:33,18.38
22:48:34,18.38
22:48:35,18.38
22:48:36,18.38
22:48:37,18.38
22:48:38,18.38
22:48:39,18.38
22:48:40,18.38
22:48:41,18.38
22:48:42,18.38
22:48:43,18.38
22:48:44,18.38
22:48:45,18.38
22:48:46,18.38
22:48:47,18.38
22:48:48,18.38
22:48:49,18.38
22:48:50,18.38
22:48:51,18.38
22:48:52,18.38
22:48:53,18.38
22:48:54,18.38
22:48:55,18.38
22:48:56,18.38
22:48:57,18.38
22:48:58,18.38
22:48:59,18.38
22:49:00,18.38
22:49:01,18.38
22:49:02,18.38
22:49:03,18.38
22:49:04,18.38
22:49:05,18.38
22:49:06,18.38
22:49:07,18.38
22:49:08,18.38
22:49:09,18.38
22:49:10,18.38
22:49:11,18.38
22:49:12,18.38
22:49:13,18.38
22:49:14,18.38
22:49:15,18.38
22:49:16,18.38
22:49:17,18.38
22:49:18,18.38
22:49:19,18.38
22:49:20,18.38
22:49:21,18.38
22:49:22,18.38
22:49:23,18.38
22:49:25,18.38
22:49:26,18.38
22:49:27,18.38
22:49:28,18.38
22:49:29,18.38
22:49:30,18.38
22:49:31,18.38
22:49:32,18.38
22:49:33,18.38
22:49:34,18.38
22:49:35,18.38
22:49:36,18.38
22:49:37,18.38
22:49:38,18.38
22:49:39,18.38
22:49:40,18.38
22:49:41,18.38
22:49:42,18.38
22:49:43,18.38
22:49:44,18.38
22:49:45,18.38
22:49:46,18.38
22:49:47,18.38
22:49:48,18.38
22:49:49,18.38
22:49:50,18.38
22:49:51,18.38
22:49:52,18.38
22:49:53,18.38
22:49:54,18.38
22:49:55,18.38
22:49:56,18.38
22:49:57,18.38
22:49:58,18.38
22:49:59,18.38
22:50:00,18.38
22:50:01,18.38
22:50:02,18.38
22:50:03,18.38
22:50:04,18.38
22:50:05,18.38
22:50:06,18.38
22:50:07,18.38
22:50:08,18.38
22:50:09,18.38
22:50:10,18.38
22:50:11,18.38
22:50:12,18.38
22:50:13,18.38
22:50:14,18.38
22:50:15,18.38
22:50:16,18.38
22:50:17,18.38
22:50:18,18.38
22:50:19,18.38
22:50:20,18.38
22:50:21,18.38
22:50:22,18.38
22:50:23,18.38
22:50:24,18.38
22:50:25,18.38
22:50:26,18.38
22:50:27,18.38
22:50:28,18.38
22:50:29,18.38
22:50:30,18.38
22:50:31,18.38
22:50:32,18.38
22:50:33,18.38
22:50:34,18.38
22:50:35,18.38
22:50:36,18.38
22:50:37,18.38
22:50:38,18.38
22:50:39,18.38
22:50:40,18.38
22:50:41,18.38
22:50:42,18.38
22:50:43,18.38
22:50:44,18.38
22:50:45,18.38
22:50:46,18.38
22:50:47,18.38
22:50:48,18.38
22:50:49,18.38
22:50:50,18.38
22:50:51,18.38
22:50:53,18.38
22:50:54,18.38
22:50:55,18.37
22:50:56,18.38
22:50:57,18.38
22:50:58,18.38
22:50:59,18.38
22:51:00,18.38
22:51:01,18.38
22:51:02,18.38
22:51:03,18.38
22:51:04,18.38
22:51:05,18.38
22:51:06,18.38
22:51:07,18.38
22:51:08,18.38
22:51:09,18.37
22:51:10,18.38
22:51:11,18.38
22:51:12,18.38
22:51:13,18.37
22:51:14,18.38
22:51:15,18.37
22:51:16,18.38
22:51:17,18.37
22:51:18,18.38
22:51:19,18.37
22:51:20,18.38
22:51:21,18.37
22:51:22,18.37
22:51:23,18.38
22:51:24,18.37
22:51:25,18.38
22:51:26,18.38
22:51:27,18.38
22:51:28,18.38
22:51:29,18.38
22:51:30,18.37
22:51:31,18.38
22:51:32,18.37
22:51:33,18.37
22:51:34,18.37
22:51:35,18.38
22:51:36,18.37
22:51:37,18.37
22:51:38,18.37
22:51:39,18.38
22:51:40,18.38
22:51:41,18.38
22:51:42,18.37
22:51:43,18.37
22:51:44,18.38
22:51:45,18.38
22:51:46,18.37
22:51:47,18.38
22:51:48,18.38
22:51:49,18.37
22:51:50,18.38
22:51:51,18.38
22:51:52,18.37
22:51:53,18.37
22:51:54,18.38
22:51:55,18.38
22:51:56,18.38
22:51:57,18.37
22:51:58,18.37
22:51:59,18.37
22:52:00,18.38
22:52:01,18.38
22:52:02,18.37
22:52:03,18.37
22:52:04,18.37
22:52:05,18.38
22:52:06,18.37
22:52:07,18.37
22:52:08,18.38
22:52:09,18.37
22:52:10,18.38
22:52:11,18.37
22:52:12,18.38
22:52:13,18.38
22:52:14,18.38
22:52:15,18.37
22:52:16,18.37
22:52:17,18.37
22:52:18,18.37
22:52:19,18.37
22:52:21,18.37
22:52:22,18.37
22:52:23,18.37
22:52:24,18.37
22:52:25,18.37
22:52:26,18.37
22:52:27,18.37
22:52:28,18.38
22:52:29,18.37
22:52:30,18.38
22:52:31,18.37
22:52:32,18.38
22:52:33,18.37
22:52:34,18.37
22:52:35,18.38
22:52:36,18.37
22:52:37,18.37
22:52:38,18.37
22:52:39,18.38
22:52:40,18.37
22:52:41,18.37
22:52:42,18.38
22:52:43,18.37
22:52:44,18.38
22:52:45,18.37
22:52:46,18.38
22:52:47,18.37
22:52:48,18.37
22:52:49,18.37
22:52:50,18.37
22:52:51,18.37
22:52:52,18.38
22:52:53,18.37
22:52:54,18.37
22:52:55,18.37
22:52:56,18.37
22:52:57,18.37
22:52:58,18.37
22:52:59,18.37
22:53:00,18.37
22:53:01,18.37
22:53:02,18.37
22:53:03,18.37
22:53:04,18.37
22:53:05,18.37
22:53:06,18.37
22:53:07,18.37
22:53:08,18.37
22:53:09,18.37
22:53:10,18.37
22:53:11,18.37
22:53:12,18.37
22:53:13,18.37
22:53:14,18.37
22:53:15,18.37
22:53:16,18.37
22:53:17,18.37
22:53:18,18.37
22:53:19,18.37
22:53:20,18.37
22:53:21,18.38
22:53:22,18.37
22:53:23,18.37
22:53:24,18.38
22:53:25,18.37
22:53:26,18.38
22:53:27,18.38
22:53:28,18.38
22:53:29,18.37
22:53:30,18.38
22:53:31,18.38
22:53:32,18.38
22:53:33,18.38
22:53:34,18.38
22:53:35,18.38
22:53:36,18.38
22:53:37,18.38
22:53:38,18.38
22:53:39,18.37
22:53:40,18.38
22:53:41,18.38
22:53:42,18.38
22:53:43,18.38
22:53:44,18.37
22:53:45,18.38
22:53:46,18.38
22:53:47,18.37
22:53:49,18.38
22:53:50,18.38
22:53:51,18.38
22:53:52,18.37
22:53:53,18.37
22:53:54,18.37
22:53:55,18.38
22:53:56,18.38
22:53:57,18.37
22:53:58,18.37
22:53:59,18.37
22:54:00,18.37
22:54:01,18.37
22:54:02,18.38
22:54:03,18.38
22:54:04,18.38
22:54:05,18.38
22:54:06,18.37
22:54:07,18.38
22:54:08,18.37
22:54:09,18.37
22:54:10,18.38
22:54:11,18.38
22:54:12,18.38
22:54:13,18.37
22:54:14,18.38
22:54:15,18.37
22:54:16,18.38
22:54:17,18.38
22:54:18,18.38
22:54:19,18.38
22:54:20,18.37
22:54:21,18.38
22:54:22,18.38
22:54:23,18.38
22:54:24,18.38
22:54:25,18.38
22:54:26,18.38
22:54:27,18.38
22:54:28,18.38
22:54:29,18.38
22:54:30,18.38
22:54:31,18.38
22:54:32,18.38
22:54:33,18.38
22:54:34,18.38
22:54:35,18.38
22:54:36,18.38
22:54:37,18.38
22:54:38,18.38
22:54:39,18.38
22:54:40,18.38
22:54:41,18.38
22:54:42,18.38
22:54:43,18.38
22:54:44,18.38
22:54:45,18.38
22:54:46,18.38
22:54:47,18.38
22:54:48,18.38
22:54:49,18.37
22:54:50,18.38
22:54:51,18.38
22:54:52,18.38
22:54:53,18.38
22:54:54,18.38
22:54:55,18.38
22:54:56,18.38
22:54:57,18.38
22:54:58,18.38
22:54:59,18.38
22:55:00,18.38
22:55:01,18.38
22:55:02,18.38
22:55:03,18.38
22:55:04,18.38
22:55:05,18.38
22:55:06,18.38
22:55:07,18.38
22:55:08,18.38
22:55:09,18.38
22:55:10,18.38
22:55:11,18.38
22:55:12,18.38
22:55:13,18.38
22:55:14,18.38
22:55:15,18.38
22:55:17,18.38
22:55:18,18.38
22:55:19,18.38
22:55:20,18.38
22:55:21,18.38
22:55:22,18.38
22:55:23,18.37
22:55:24,18.38
22:55:25,18.38
22:55:26,18.38
22:55:27,18.38
22:55:28,18.38
22:55:29,18.38
22:55:30,18.38
22:55:31,18.37
22:55:32,18.38
22:55:33,18.38
22:55:34,18.38
22:55:35,18.38
22:55:36,18.37
22:55:37,18.38
22:55:38,18.37
22:55:39,18.38
22:55:40,18.37
22:55:41,18.38
22:55:42,18.37
22:55:43,18.38
22:55:44,18.38
22:55:45,18.38
22:55:46,18.38
22:55:47,18.37
22:55:48,18.37
22:55:49,18.37
22:55:50,18.37
22:55:51,18.38
22:55:52,18.38
22:55:53,18.37
22:55:54,18.37
22:55:55,18.38
22:55:56,18.38
22:55:57,18.37
22:55:58,18.38
22:55:59,18.38
22:56:00,18.38
22:56:01,18.37
22:56:02,18.37
22:56:03,18.38
22:56:04,18.38
22:56:05,18.38
22:56:06,18.38
22:56:07,18.37
22:56:08,18.38
22:56:09,18.38
22:56:10,18.38
22:56:11,18.38
22:56:12,18.38
22:56:13,18.38
22:56:14,18.38
22:56:15,18.38
22:56:16,18.38
22:56:17,18.38
22:56:18,18.38
22:56:19,18.38
22:56:20,18.38
22:56:21,18.38
22:56:22,18.38
22:56:23,18.38
22:56:24,18.38
22:56:25,18.38
22:56:26,18.38
22:56:27,18.38
22:56:28,18.38
22:56:29,18.38
22:56:30,18.38
22:56:31,18.38
22:56:32,18.38
22:56:33,18.38
22:56:34,18.38
22:56:35,18.38
22:56:36,18.38
22:56:37,18.38
22:56:38,18.38
22:56:39,18.38
22:56:40,18.38
22:56:41,18.38
22:56:42,18.38
22:56:44,18.38
22:56:45,18.38
22:56:46,18.38
22:56:47,18.38
22:56:48,18.38
22:56:49,18.38
22:56:50,18.38
22:56:51,18.38
22:56:52,18.38
22:56:53,18.38
22:56:54,18.38
22:56:55,18.38
22:56:56,18.38
22:56:57,18.38
22:56:58,18.38
22:56:59,18.38
22:57:00,18.38
22:57:01,18.39
22:57:02,18.38
22:57:03,18.38
22:57:04,18.38
22:57:05,18.38
22:57:06,18.38
22:57:07,18.38
22:57:08,18.38
22:57:09,18.38
22:57:10,18.38
22:57:11,18.38
22:57:12,18.38
22:57:13,18.38
22:57:14,18.38
22:57:15,18.38
22:57:16,18.38
22:57:17,18.38
22:57:18,18.38
22:57:19,18.38
22:57:20,18.38
22:57:21,18.38
22:57:22,18.38
22:57:23,18.38
22:57:24,18.38
22:57:25,18.38
22:57:26,18.38
22:57:27,18.38
22:57:28,18.38
22:57:29,18.38
22:57:30,18.37
22:57:31,18.38
22:57:32,18.38
22:57:33,18.38
22:57:34,18.38
22:57:35,18.37
22:57:36,18.38
22:57:37,18.38
22:57:38,18.38
22:57:39,18.38
22:57:40,18.38
22:57:41,18.38
22:57:42,18.38
22:57:43,18.38
22:57:44,18.38
22:57:45,18.38
22:57:46,18.38
22:57:47,18.38
22:57:48,18.38
22:57:49,18.38
22:57:50,18.38
22:57:51,18.38
22:57:52,18.38
22:57:53,18.38
22:57:54,18.39
22:57:55,18.38
22:57:56,18.38
22:57:57,18.38
22:57:58,18.38
22:57:59,18.38
22:58:00,18.38
22:58:01,18.39
22:58:02,18.39
22:58:03,18.38
22:58:04,18.39
22:58:05,18.39
22:58:06,18.38
22:58:07,18.39
22:58:08,18.38
22:58:09,18.38
22:58:10,18.39
22:58:12,18.39
22:58:13,18.38
22:58:14,18.39
22:58:15,18.38
22:58:16,18.38
22:58:17,18.38
22:58:18,18.39
22:58:19,18.38
22:58:20,18.38
22:58:21,18.39
22:58:22,18.38
22:58:23,18.38
22:58:24,18.38
22:58:25,18.38
22:58:26,18.38
22:58:27,18.38
22:58:28,18.38
22:58:29,18.38
22:58:30,18.38
22:58:31,18.38
22:58:32,18.38
22:58:33,18.38
22:58:34,18.39
22:58:35,18.38
22:58:36,18.38
22:58:37,18.38
22:58:38,18.38
22:58:39,18.38
22:58:40,18.38
22:58:41,18.38
22:58:42,18.38
22:58:43,18.38
22:58:44,18.38
22:58:45,18.38
22:58:46,18.39
22:58:47,18.38
22:58:48,18.39
22:58:49,18.38
22:58:50,18.38
22:58:51,18.39
22:58:52,18.39
22:58:53,18.38
22:58:54,18.39
22:58:55,18.38
22:58:56,18.39
22:58:57,18.38
22:58:58,18.38
22:58:59,18.38
22:59:00,18.38
22:59:01,18.38
22:59:02,18.38
22:59:03,18.38
22:59:04,18.39
22:59:05,18.38
22:59:06,18.38
22:59:07,18.38
22:59:08,18.38
22:59:09,18.38
22:59:10,18.38
22:59:11,18.38
22:59:12,18.38
22:59:13,18.38
22:59:14,18.38
22:59:15,18.38
22:59:16,18.38
22:59:17,18.39
22:59:18,18.38
22:59:19,18.38
22:59:20,18.38
22:59:21,18.38
22:59:22,18.38
22:59:23,18.38
22:59:24,18.38
22:59:25,18.39
22:59:26,18.39
22:59:27,18.38
22:59:28,18.38
22:59:29,18.38
22:59:30,18.38
22:59:31,18.38
22:59:32,18.38
22:59:33,18.38
22:59:34,18.38
22:59:35,18.38
22:59:36,18.38
22:59:37,18.38
22:59:38,18.38
22:59:40,18.38
22:59:41,18.38
22:59:42,18.38
22:59:43,18.38
22:59:44,18.38
22:59:45,18.38
22:59:46,18.38
22:59:47,18.38
22:59:48,18.38
22:59:49,18.38
22:59:50,18.38
22:59:51,18.38
22:59:52,18.38
22:59:53,18.38
22:59:54,18.38
22:59:55,18.38
22:59:56,18.38
22:59:57,18.38
22:59:58,18.38
22:59:59,18.38
23:00:00,18.38
23:00:01,18.38
23:00:02,18.38
23:00:03,18.38
23:00:04,18.38
23:00:05,18.38
23:00:06,18.38
23:00:07,18.38
23:00:08,18.38
23:00:09,18.38
23:00:10,18.38
23:00:11,18.38
23:00:12,18.38
23:00:13,18.38
23:00:14,18.38
23:00:15,18.38
23:00:16,18.38
23:00:17,18.38
23:00:18,18.38
23:00:19,18.38
23:00:20,18.38
23:00:21,18.38
23:00:22,18.38
23:00:23,18.38
23:00:24,18.38
23:00:25,18.38
23:00:26,18.38
23:00:27,18.38
23:00:28,18.38
23:00:29,18.38
23:00:30,18.38
23:00:31,18.38
23:00:32,18.38
23:00:33,18.38
23:00:34,18.38
23:00:35,18.38
23:00:36,18.38
23:00:37,18.38
23:00:38,18.38
23:00:39,18.38
23:00:40,18.38
23:00:41,18.38
23:00:42,18.38
23:00:43,18.38
23:00:44,18.38
23:00:45,18.38
23:00:46,18.38
23:00:47,18.38
23:00:48,18.38
23:00:49,18.38
23:00:50,18.38
23:00:51,18.38
23:00:52,18.38
23:00:53,18.38
23:00:54,18.38
23:00:55,18.38
23:00:56,18.38
23:00:57,18.38
23:00:58,18.38
23:00:59,18.38
23:01:00,18.38
23:01:01,18.38
23:01:02,18.38
23:01:03,18.38
23:01:04,18.38
23:01:05,18.38
23:01:06,18.38
23:01:08,18.38
23:01:09,18.38
23:01:10,18.38
23:01:11,18.38
23:01:12,18.38
23:01:13,18.38
23:01:14,18.38
23:01:15,18.38
23:01:16,18.38
23:01:17,18.38
23:01:18,18.38
23:01:19,18.38
23:01:20,18.38
23:01:21,18.38
23:01:22,18.38
23:01:23,18.38
23:01:24,18.38
23:01:25,18.38
23:01:26,18.38
23:01:27,18.38
23:01:28,18.38
23:01:29,18.38
23:01:30,18.38
23:01:31,18.38
23:01:32,18.38
23:01:33,18.38
23:01:34,18.38
23:01:35,18.38
23:01:36,18.38
23:01:37,18.38
23:01:38,18.38
23:01:39,18.38
23:01:40,18.38
23:01:41,18.38
23:01:42,18.38
23:01:43,18.38
23:01:44,18.38
23:01:45,18.38
23:01:46,18.38
23:01:47,18.38
23:01:48,18.38
23:01:49,18.38
23:01:50,18.38
23:01:51,18.38
23:01:52,18.37
23:01:53,18.38
23:01:54,18.38
23:01:55,18.38
23:01:56,18.38
23:01:57,18.38
23:01:58,18.38
23:01:59,18.38
23:02:00,18.38
23:02:01,18.38
23:02:02,18.38
23:02:03,18.38
23:02:04,18.38
23:02:05,18.38
23:02:06,18.38
23:02:07,18.38
23:02:08,18.38
23:02:09,18.38
23:02:10,18.38
23:02:11,18.38
23:02:12,18.38
23:02:13,18.38
23:02:14,18.39
23:02:15,18.38
23:02:16,18.38
23:02:17,18.38
23:02:18,18.39
23:02:19,18.38
23:02:20,18.39
23:02:21,18.38
23:02:22,18.38
23:02:23,18.38
23:02:24,18.38
23:02:25,18.39
23:02:26,18.39
23:02:27,18.38
23:02:28,18.38
23:02:29,18.38
23:02:30,18.39
23:02:31,18.38
23:02:32,18.38
23:02:33,18.39
23:02:34,18.38
23:02:35,18.38
23:02:37,18.38
23:02:38,18.38
23:02:39,18.38
23:02:40,18.38
23:02:41,18.38
23:02:42,18.38
23:02:43,18.38
23:02:44,18.38
23:02:45,18.38
23:02:46,18.38
23:02:47,18.38
23:02:48,18.38
23:02:49,18.38
23:02:50,18.38
23:02:51,18.38
23:02:52,18.38
23:02:53,18.38
23:02:54,18.38
23:02:55,18.38
23:02:56,18.38
23:02:57,18.39
23:02:58,18.39
23:02:59,18.38
23:03:00,18.38
23:03:01,18.38
23:03:02,18.38
23:03:03,18.38
23:03:04,18.38
23:03:05,18.38
23:03:06,18.38
23:03:07,18.38
23:03:08,18.39
23:03:09,18.38
23:03:10,18.38
23:03:11,18.39
23:03:12,18.38
23:03:13,18.39
23:03:14,18.38
23:03:15,18.39
23:03:16,18.38
23:03:17,18.38
23:03:18,18.38
23:03:19,18.38
23:03:20,18.38
23:03:21,18.38
23:03:22,18.38
23:03:23,18.38
23:03:24,18.38
23:03:25,18.38
23:03:26,18.38
23:03:27,18.38
23:03:28,18.38
23:03:29,18.38
23:03:30,18.38
23:03:31,18.38
23:03:32,18.38
23:03:33,18.38
23:03:34,18.38
23:03:35,18.39
23:03:36,18.38
23:03:37,18.38
23:03:38,18.38
23:03:39,18.38
